출발지,도착지,소요시간(분)
유니버셜 스튜디오 재팬,ABENO HARUKAS Art Museum,27
유니버셜 스튜디오 재팬,레고랜드 디스커버리센터 오사카,30
유니버셜 스튜디오 재팬,한큐 3번가,18
유니버셜 스튜디오 재팬,오사카 수상버스 아쿠아라이너,27
유니버셜 스튜디오 재팬,Takimikoji,25
유니버셜 스튜디오 재팬,천연온천 나니와노유,31
유니버셜 스튜디오 재팬,요시모토 난바그랜드카게쓰 극장,25
유니버셜 스튜디오 재팬,난바 워크,23
유니버셜 스튜디오 재팬,반파쿠기넨코엔 (엑스포’70 기념공원),63
유니버셜 스튜디오 재팬,나가이 얀마스타디움,38
유니버셜 스튜디오 재팬,간사이 공항,66
유니버셜 스튜디오 재팬,린쿠프리미엄아웃렛,70
유니버셜 스튜디오 재팬,Hep Five,19
유니버셜 스튜디오 재팬,기시와다성,61
유니버셜 스튜디오 재팬,국립국제미술관,26
유니버셜 스튜디오 재팬,다카시마야 오사카점,23
유니버셜 스튜디오 재팬,우쓰보 공원,20
유니버셜 스튜디오 재팬,국립문락극장,25
유니버셜 스튜디오 재팬,우메다 공중정원,25
유니버셜 스튜디오 재팬,오사카 성 공원,42
유니버셜 스튜디오 재팬,오사카 성 천수각,42
유니버셜 스튜디오 재팬,덴시바,25
유니버셜 스튜디오 재팬,오사카시립 나가이 식물원,40
유니버셜 스튜디오 재팬,소라니와 온천 오사카베이타워,14
유니버셜 스튜디오 재팬,오사카 과학기술관,29
유니버셜 스튜디오 재팬,태양의 탑,63
유니버셜 스튜디오 재팬,오사카시 중앙공회당,28
유니버셜 스튜디오 재팬,Diamor 오사카(지하),18
유니버셜 스튜디오 재팬,오사카 국제공항,45
유니버셜 스튜디오 재팬,메이드리밍 오사카 난바점,25
신사이바시스지 상점가,도톤보리,0
신사이바시스지 상점가,오사카 성,35
신사이바시스지 상점가,아키바 카트 오사카,0
신사이바시스지 상점가,오사카 역사 박물관,23
신사이바시스지 상점가,우메다 스카이빌딩,26
신사이바시스지 상점가,에비스 다리,0
신사이바시스지 상점가,하루카스 300,18
신사이바시스지 상점가,유니버셜 스튜디오 재팬,28
신사이바시스지 상점가,아베노 하루카스,16
신사이바시스지 상점가,헵파이브 대관람차,20
신사이바시스지 상점가,오사카 시립 주택 박물관,23
신사이바시스지 상점가,덴포잔 대관람차,30
신사이바시스지 상점가,구로몬시장,12
신사이바시스지 상점가,신세카이 혼도리 상점가,20
신사이바시스지 상점가,쓰텐카쿠,19
신사이바시스지 상점가,덴덴타운 닛폰바시전기가,0
신사이바시스지 상점가,신우메다 시티,27
신사이바시스지 상점가,도톤보리 글리코 사인,0
신사이바시스지 상점가,톤보리 리버 크류즈,0
신사이바시스지 상점가,스파월드,17
신사이바시스지 상점가,그랜드 프론트 오사카,18
신사이바시스지 상점가,오사카 스테이션 시티,16
신사이바시스지 상점가,해유관,33
신사이바시스지 상점가,덴포잔 하버 빌리지,32
신사이바시스지 상점가,오사카 이쿠노 코리아타운,26
신사이바시스지 상점가,덴노지동물원,25
신사이바시스지 상점가,모마 사쿠라노미야 공원,30
신사이바시스지 상점가,조폐박물관,30
신사이바시스지 상점가,시텐노지,24
신사이바시스지 상점가,Hozenji Yokocho,0
신사이바시스지 상점가,더 심포니홀,31
신사이바시스지 상점가,오사카 텐만구 신사,20
신사이바시스지 상점가,천연 노천온천 스파 스미노에,33
신사이바시스지 상점가,스미요시 타이샤,26
신사이바시스지 상점가,텐로쿠 상점가 진흥조합 사무소,22
신사이바시스지 상점가,일본민가취락박물관,46
신사이바시스지 상점가,난바 시티 본관,0
신사이바시스지 상점가,나가이 공원,25
신사이바시스지 상점가,아메리카무라,0
신사이바시스지 상점가,키즈프라자 오사카,21
신사이바시스지 상점가,난바 파크스,0
신사이바시스지 상점가,다이마루 백화점 신사이바시점,0
신사이바시스지 상점가,나카노시마 장미 정원,17
신사이바시스지 상점가,호젠지,0
신사이바시스지 상점가,오사카 부 사키시마청사 전망대,37
신사이바시스지 상점가,센니치마에 도구야스지 상점가,10
신사이바시스지 상점가,오사카 컵라면박물관,48
신사이바시스지 상점가,니시노마루 정원,30
신사이바시스지 상점가,한큐백화점,16
신사이바시스지 상점가,돈키호테 도톤보리점,0
신사이바시스지 상점가,교세라 돔 오사카,17
신사이바시스지 상점가,타카무라 와인 & 커피 로스터스,25
신사이바시스지 상점가,ABENO HARUKAS Art Museum,23
신사이바시스지 상점가,레고랜드 디스커버리센터 오사카,32
신사이바시스지 상점가,한큐 3번가,18
신사이바시스지 상점가,오사카 수상버스 아쿠아라이너,13
신사이바시스지 상점가,Takimikoji,26
신사이바시스지 상점가,천연온천 나니와노유,28
신사이바시스지 상점가,요시모토 난바그랜드카게쓰 극장,9
신사이바시스지 상점가,난바 워크,0
신사이바시스지 상점가,반파쿠기넨코엔 (엑스포’70 기념공원),55
신사이바시스지 상점가,나가이 얀마스타디움,30
신사이바시스지 상점가,간사이 공항,52
신사이바시스지 상점가,린쿠프리미엄아웃렛,56
신사이바시스지 상점가,Hep Five,18
신사이바시스지 상점가,기시와다성,48
신사이바시스지 상점가,국립국제미술관,21
신사이바시스지 상점가,다카시마야 오사카점,7
신사이바시스지 상점가,우쓰보 공원,16
신사이바시스지 상점가,국립문락극장,0
신사이바시스지 상점가,우메다 공중정원,26
신사이바시스지 상점가,오사카 성 공원,33
신사이바시스지 상점가,오사카 성 천수각,35
신사이바시스지 상점가,덴시바,19
신사이바시스지 상점가,오사카시립 나가이 식물원,31
신사이바시스지 상점가,소라니와 온천 오사카베이타워,26
신사이바시스지 상점가,오사카 과학기술관,17
신사이바시스지 상점가,태양의 탑,57
신사이바시스지 상점가,오사카시 중앙공회당,17
신사이바시스지 상점가,Diamor 오사카(지하),19
신사이바시스지 상점가,오사카 국제공항,39
신사이바시스지 상점가,메이드리밍 오사카 난바점,11
아베노 하루카스,도톤보리,16
아베노 하루카스,오사카 성,31
아베노 하루카스,아키바 카트 오사카,16
아베노 하루카스,오사카 역사 박물관,17
아베노 하루카스,우메다 스카이빌딩,24
아베노 하루카스,에비스 다리,15
아베노 하루카스,하루카스 300,0
아베노 하루카스,유니버셜 스튜디오 재팬,25
아베노 하루카스,신사이바시스지 상점가,18
아베노 하루카스,헵파이브 대관람차,25
아베노 하루카스,오사카 시립 주택 박물관,26
아베노 하루카스,덴포잔 대관람차,29
아베노 하루카스,구로몬시장,14
아베노 하루카스,신세카이 혼도리 상점가,11
아베노 하루카스,쓰텐카쿠,11
아베노 하루카스,덴덴타운 닛폰바시전기가,14
아베노 하루카스,신우메다 시티,25
아베노 하루카스,도톤보리 글리코 사인,14
아베노 하루카스,톤보리 리버 크류즈,16
아베노 하루카스,스파월드,7
아베노 하루카스,그랜드 프론트 오사카,18
아베노 하루카스,오사카 스테이션 시티,19
아베노 하루카스,해유관,32
아베노 하루카스,덴포잔 하버 빌리지,31
아베노 하루카스,오사카 이쿠노 코리아타운,22
아베노 하루카스,덴노지동물원,0
아베노 하루카스,모마 사쿠라노미야 공원,25
아베노 하루카스,조폐박물관,25
아베노 하루카스,시텐노지,9
아베노 하루카스,Hozenji Yokocho,14
아베노 하루카스,더 심포니홀,28
아베노 하루카스,오사카 텐만구 신사,20
아베노 하루카스,천연 노천온천 스파 스미노에,32
아베노 하루카스,스미요시 타이샤,17
아베노 하루카스,텐로쿠 상점가 진흥조합 사무소,25
아베노 하루카스,일본민가취락박물관,51
아베노 하루카스,난바 시티 본관,13
아베노 하루카스,나가이 공원,12
아베노 하루카스,아메리카무라,17
아베노 하루카스,키즈프라자 오사카,23
아베노 하루카스,난바 파크스,14
아베노 하루카스,다이마루 백화점 신사이바시점,14
아베노 하루카스,나카노시마 장미 정원,20
아베노 하루카스,호젠지,14
아베노 하루카스,오사카 부 사키시마청사 전망대,40
아베노 하루카스,센니치마에 도구야스지 상점가,15
아베노 하루카스,오사카 컵라면박물관,50
아베노 하루카스,니시노마루 정원,25
아베노 하루카스,한큐백화점,21
아베노 하루카스,돈키호테 도톤보리점,16
아베노 하루카스,교세라 돔 오사카,24
아베노 하루카스,타카무라 와인 & 커피 로스터스,27
아베노 하루카스,ABENO HARUKAS Art Museum,0
아베노 하루카스,레고랜드 디스커버리센터 오사카,35
아베노 하루카스,한큐 3번가,22
아베노 하루카스,오사카 수상버스 아쿠아라이너,19
아베노 하루카스,Takimikoji,25
아베노 하루카스,천연온천 나니와노유,31
아베노 하루카스,요시모토 난바그랜드카게쓰 극장,14
아베노 하루카스,난바 워크,12
아베노 하루카스,반파쿠기넨코엔 (엑스포’70 기념공원),60
아베노 하루카스,나가이 얀마스타디움,13
아베노 하루카스,간사이 공항,43
아베노 하루카스,린쿠프리미엄아웃렛,52
아베노 하루카스,Hep Five,23
아베노 하루카스,기시와다성,47
아베노 하루카스,국립국제미술관,25
아베노 하루카스,다카시마야 오사카점,12
아베노 하루카스,우쓰보 공원,20
아베노 하루카스,국립문락극장,14
아베노 하루카스,우메다 공중정원,24
아베노 하루카스,오사카 성 공원,29
아베노 하루카스,오사카 성 천수각,31
아베노 하루카스,덴시바,0
아베노 하루카스,오사카시립 나가이 식물원,19
아베노 하루카스,소라니와 온천 오사카베이타워,18
아베노 하루카스,오사카 과학기술관,21
아베노 하루카스,태양의 탑,62
아베노 하루카스,오사카시 중앙공회당,22
아베노 하루카스,Diamor 오사카(지하),20
아베노 하루카스,오사카 국제공항,36
아베노 하루카스,메이드리밍 오사카 난바점,15
헵파이브 대관람차,도톤보리,21
헵파이브 대관람차,오사카 성,31
헵파이브 대관람차,아키바 카트 오사카,28
헵파이브 대관람차,오사카 역사 박물관,32
헵파이브 대관람차,우메다 스카이빌딩,14
헵파이브 대관람차,에비스 다리,20
헵파이브 대관람차,하루카스 300,27
헵파이브 대관람차,유니버셜 스튜디오 재팬,22
헵파이브 대관람차,신사이바시스지 상점가,19
헵파이브 대관람차,아베노 하루카스,25
헵파이브 대관람차,오사카 시립 주택 박물관,14
헵파이브 대관람차,덴포잔 대관람차,34
헵파이브 대관람차,구로몬시장,23
헵파이브 대관람차,신세카이 혼도리 상점가,27
헵파이브 대관람차,쓰텐카쿠,26
헵파이브 대관람차,덴덴타운 닛폰바시전기가,27
헵파이브 대관람차,신우메다 시티,16
헵파이브 대관람차,도톤보리 글리코 사인,20
헵파이브 대관람차,톤보리 리버 크류즈,22
헵파이브 대관람차,스파월드,24
헵파이브 대관람차,그랜드 프론트 오사카,0
헵파이브 대관람차,오사카 스테이션 시티,0
헵파이브 대관람차,해유관,38
헵파이브 대관람차,덴포잔 하버 빌리지,37
헵파이브 대관람차,오사카 이쿠노 코리아타운,41
헵파이브 대관람차,덴노지동물원,31
헵파이브 대관람차,모마 사쿠라노미야 공원,19
헵파이브 대관람차,조폐박물관,24
헵파이브 대관람차,시텐노지,25
헵파이브 대관람차,Hozenji Yokocho,21
헵파이브 대관람차,더 심포니홀,20
헵파이브 대관람차,오사카 텐만구 신사,15
헵파이브 대관람차,천연 노천온천 스파 스미노에,42
헵파이브 대관람차,스미요시 타이샤,34
헵파이브 대관람차,텐로쿠 상점가 진흥조합 사무소,16
헵파이브 대관람차,일본민가취락박물관,38
헵파이브 대관람차,난바 시티 본관,19
헵파이브 대관람차,나가이 공원,33
헵파이브 대관람차,아메리카무라,19
헵파이브 대관람차,키즈프라자 오사카,15
